,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
750,Aurora,2018-07-01,472.7999832440668,14179.249729729732,10023.836756756757,4914.099425093,0.01710289143598997,297.98501352163464,4.048235673170823,15.849604407161786,121.6090902705576
751,Aurora,2018-08-01,171.65760314081294,11146.088648648647,3151.463783783784,4059.7045654379435,0.017164943309930656,297.99722055288464,4.943724999060998,15.849604407161786,121.6090902705576
752,Aurora,2018-09-01,583.7331032196346,14669.416216216216,14457.76864864865,5332.500777815353,0.016755141890965976,298.00176532451917,3.7979736328125,15.849604407161786,121.6090902705576
753,Aurora,2018-10-01,310.6248245665517,14691.605405405406,14447.761081081082,5171.769766655394,0.015674518851133492,297.46007361778845,4.502632434551534,15.849604407161786,121.6090902705576
754,Aurora,2018-11-01,37.34691190307672,14522.64108108108,14424.85837837838,4534.983564423402,0.015320799671686612,296.90660682091345,5.490506098820614,15.849604407161786,121.6090902705576
755,Aurora,2018-12-01,377.6264792450059,14108.872432432432,14283.824864864864,3885.502874535002,0.015207245945930481,296.38641826923083,6.382369995117188,15.849604407161786,121.6090902705576
756,Aurora,2019-01-01,12.879651855104244,14139.491891891892,13963.777297297298,4584.073047007102,0.01330296122110807,294.9427020733173,6.5438725398137025,15.849604407161786,121.6090902705576
757,Aurora,2019-02-01,0.19735249551013112,14592.272432432432,14352.977297297295,5284.907676699358,0.012813194439961359,294.96266526442315,4.77565677349384,15.849604407161786,121.6090902705576
758,Aurora,2019-03-01,0.2263349249529151,14688.065945945946,14410.895135135137,4907.623131552249,0.013802214310719416,296.24953049879815,4.116367633526142,15.849604407161786,121.6090902705576
759,Aurora,2019-04-01,41.36202695783084,14727.003243243245,14458.609729729731,5983.999458911058,0.015516244448148288,297.7412109375,4.123268127441406,15.849604407161786,121.6090902705576
760,Aurora,2019-05-01,202.89155214810032,14317.80108108108,14496.914594594597,5011.082583699696,0.016854998010855455,298.97226186899036,2.5978819040151744,15.849604407161786,121.6090902705576
